NearestGene	M9_Glucose	YNB Glucose	YNB Glucose plus Arginine	YNB Glucose plus Methionine	YNB Glucose plus Dropout Complete	Fitness During Lipid Mobilization	YNB Oleic Acid	YNB Cellobiose	YNB_CSM_KPO4 Glucose	YNB_CSM_KPO4 Xylose	YNB_CSM_KPO4 Arabinose	YNB_CSM_KPO4 Acetate	YNB_CSM_KPO4 p-Coumarate	YNB_CSM_KPO4 Ferulate	YNB_PO4_Benzoate	YNB_PO4_Mannose	YNB_PO4_L-lyxose	YNB_PO4_D-arabitol	YNB_PO4_L-arabitol	YNB_PO4_xylitol	YNB_PO4_D-ribulose	YNB_PO4_D-xylulose	YNB_PO4_CSM_Galactose	YNB_PO4_CSM_Lactate	YNB_PO4_CSM_Valine	YNB_PO4_CSM_Leucine	YNB_PO4_CSM_Phenylalanine
11837	-0.04136379475904354	-0.2559730700337176	-0.17974054601966505	-0.2965749559636271	-0.4182927265977155	0.08633862619441861	-0.09051161460017544	0.258156284760984	0.008925715821494243	-0.11797979820635525	0.010883444495223002	-0.18287308689757972	-0.27655588119292257	-0.04709105526747048	-1.2848978755750708	-0.11488665412239188	-0.11793590151514205	0.10715966484039756	0.09052129205056797	0.10974641475073872	0.023037975502191898	0.37013728933197854	0.07316687803232119	0.1278386753703519	0.11832208338922495	0.22829277261012385	-0.30776280093596675
11838	-0.20754183330610285	-0.03788476654283951	0.1991949359262496	-0.08153434625566852	-0.2145235511931941	-0.3514197017902319	-0.20326012815010008	-0.10574559812583956	-0.42021841183056746	0.003774989714751572	-0.2988660322976779	-0.09942645899659512	0.049574851004805236	-0.10333699562538663	0.5263824581138206	0.000506728985594331	0.04241183397250383	-0.14412409370690835	0.09696472679691083	-0.4705388366985141	-0.27354641674352004	0.33976565660409225	0.022479433223036957	-0.05052759133021522	0.23839749807966595	-0.1506737639841725	0.1379149979061563
11839	0.08636927364117035	0.15841499753120358	0.17009834551883687	0.14242112248716707	0.13232438952360648	0.2668842476835192	-0.1384094796270955	-0.026420735637178464	-0.05734232567330271	0.051703618222766215	0.002963035961702424	0.04071198547243212	-0.5292724809560682	0.06409849604506627	0.7097741314838292	-0.07416147562646262	-0.19673640117769545	-0.008534629337554124	-0.1164590872170182	0.044227325835200455	-0.17081855182126726	-0.2934779975329592	-0.07658053788416534	0.03884846465566417	-0.2105674067935344	-0.05552093996249676	0.16800823294166958
11840	0.3171891433816628	0.022202678211754468	0.17750143615116984	0.3654687761065388	0.08412446468951948	0.1557700299066043	-0.0788969945455303	0.4051992430243425	-0.04588860220144512	0.036599471313344664	-0.008144031597023283	0.1108820206123794	0.15921312287849854	-0.05423499768525383	0.5541166712605702	0.17447691773378107	0.11392160461749146	0.2745415772813438	0.2047798953243798	0.2535029519739643	0.19714455350799034	0.28473245926729457	-0.01523760911868266	-0.019501442340032225	-0.13300884969628382	-0.1475335501637074	-0.19350607022727045
11841	-0.11554939970042424	0.7384484907422069	0.7980102505612723	0.5107986461542094	0.8790363194609159	0.4861752358376499	0.8255027593954911	0.06887521415352936	0.15348650078771978	0.4675872997367727	0.3360130953241429	0.1083490476892436	-0.26767828337000016	0.0881444011715568	0.37180950437634747	0.3000645072898219	0.7477315306033167	0.6090175804916544	0.6091097651906757	0.5522155153549121	0.1227627735145817	0.489441400101731	0.09935342737190267	-0.03415775960385831	-0.028119464279859785	-0.19907141395458386	0.5871552632239695
11842	0.5912893033445855	-0.510406810142959	0.09214833307812023	-0.20378181889369107	-0.14773562359603715	-0.04081408688784971	-0.19710810211883914	0.2596957136819273	-0.22664966218962154	-0.6742941350187689	-0.036878356764306085	-0.3089080959806033	-0.4781992692925938	-0.07042467525575137	0.8869888617939323	-0.2431558235255966	-0.07282896323995475	-0.04371399851018856	0.024165568781444696	-0.0345690865758738	0.15227989793742644	0.4219013470626763	-0.22820480188383266	0.3189983157418698	0.4052011206585817	0.2405206358521077	0.7849553227911304
11843																											
11844																											
11845		1.5583081255341291			1.2999415355985855	0.8868575488814775	0.2831067885803511		-0.32310190271778044	0.4066272428523977	0.18208020251692425	-1.0003140784920344	0.21319043923433026	0.3884555043837743			-0.5002512043144188										
11846	-0.055174731878772025	-0.21875175076619452	0.019771915711216254	0.08669301533348035	-0.011542504157703422	-0.09814469201022988	0.059965326617408124	-0.01612489404517124	0.09792095137533686	-0.014069483210239151	-0.05207631533118276	0.011950584357063828	0.3817842853456483	0.0760409002992119	0.7403251286633675	-0.13611710994841827	-0.007186071475979715	-0.12687463288342254	-0.1761537328387138	0.21157643350919128	0.07243154595033811	-0.0969310731471806	-0.002466876134974053	0.1348014181376773	-0.13225532711708854	-0.07237177654941293	-0.03039066930575368
11847	-0.3201830476050649	-0.1973315782098624	-0.08558919020784866	0.019590904790402864	-0.0997004389022025	0.16580200456735114	0.15775584810033766	-0.04226309752543789	0.04913620374848621	0.18174315659122303	0.08060701471011121	0.019785631877779247	0.3702599003286259	-0.017404356228085425	0.2371272060784228	0.16677067646661073	0.07826518129177598	0.12013986451059755	0.1138343404055182	-0.02737967024396139	0.17366830517035778	0.2250505404329843	0.03090569275324927	-0.2896741506684985	-0.2711510007857243	-0.017855479227511475	-0.10440891332874347
11848																											
11849	-0.0867474272537782	0.08399649293902255	0.18332278450837103	0.07809924532495922	0.062419788939107476	0.1206551263897068	0.050812348982950235	-0.08962634477477276	0.20547017331349574	-0.03205657223701271	0.10228047972163666	0.07959617799549906	-0.009995246183447435	0.10924435041018248	0.1983373967452602	0.2470833493817315	0.13209302203578166	0.07602015579708228	-0.010725240131884736	0.2319173532345341	-0.02750903956452246	0.05526081538258956	-0.026161431684580492	-0.016440758907794634	-0.030772637882998364	-0.13061438330217667	0.30279250561799725
11850	-0.10338408681758564	0.009744007052628836	-0.1777150574542835	-0.4737209334228589	-0.032511688976452825		0.20029518889023865	0.34142175054563445	0.10803349676863526	-0.2847744795364107	0.04213978562615058	-0.0437156106953042	-0.8174844169293172	-0.2849160050188558	0.37395107962434654	-0.04199926647850303	0.2797063316179117	0.3616898336914728	-0.0990118713851632	-0.058753459228548424	0.3279625640026522	-0.0374894442928945	-0.39089385985997055	-0.32559179514721603	-0.22879883025007686	-0.2327066635915497	0.2730667073524389
11851																											
11852	-0.1196283476347044	-0.04821286590529552	0.12138367587823418	0.19305478836624926	0.0621284981562937	-0.4799105521267501	0.30518093973206545	-0.2666501478950293	0.13864428455212688	0.3907219597617285	0.3051188672200337	0.3456263567072713	0.5144043972198914	0.4640057810596056	0.179205189522653	-0.12733122677777273	0.3571589843331349	0.124234949760459	-0.04863354691499069	0.4102309463342473	0.39493173770320794	0.4966259817373783	0.2246277400635619	0.16108752817153654	0.1708851137193768	-0.3728897137172196	0.2768389674351182
11853																											
11854																											
11855	-0.16043133897756387	0.03773867091962592	-0.16747804149581974	-0.06526517675916786	0.10052346323367907	0.04378143791682328	0.006965991063290111	-0.0007304983693226472	0.19075297090720147	0.03523201915319212	-0.0927142532409312	0.034372336923104395	0.05955191358223059	0.05925957955651096	0.5590969898957675	-0.04085812823125865	-0.119540318081246	-0.3525172479565957	-0.11342394407351765	-0.08280578062325193	-0.11152238836082567	-0.08410024956356983	0.04156447781837504	0.026445262596735117	0.037370764606350734	-0.1212008083302718	0.12480801295531105
11856	-0.3639223944722837	-0.7197323471313898	-0.9428225266430422	-0.5496878971931491	-0.06406304096485177	0.2601570405109688	-0.2091481695167764	0.19023850951015145	-0.7512984418127399	-0.2391007262605237	-0.27433686860251866	-0.5762674300821976	-0.22243588270938985	-0.29542014296032504	0.3820541795609525	-0.03984654365958122	0.2704410966542624	-0.3735255988858564	0.2792449438783665	0.2308478086931015	0.19773748120066248	0.4350159874714423	0.09906762787385086	0.0663359962058949	-0.12863758618122031	0.16801908189615053	0.5608942913903019
11857	0.17195068217881926	-0.22143181043242646	0.5823253669219164	0.6268801936624354		-1.2133823715907617	-0.2497646356785503	-0.279009876639812	-0.6900839417077339	-0.20015699953986044	0.017773723582018397	-0.3943021902039128	-0.965130902485196	-0.05972310208409504		-1.0928380718869397	-0.4956659299685886	-0.4843288808909788	-0.477387225984085	-0.5374355718533644	-0.009349583135415304	-2.4100190496543017	-0.09530229009777698	-0.9461394056897212		-0.984945827822337	-0.34064736669372303
11858																											
11859																											
11860																											
11861		-0.013680045861717042			-0.15615051546629258	-0.06355145396301869			-0.5916689048067368	-0.2704951216741643	-0.557651049934266	-0.5925459845027192	0.17459991369859362	-0.3069944514840228										-0.1694712897447644			0.34804954165399393
11862	0.7487338049736089	0.025342190285118818	0.16620959043701744	0.07132225667787329	0.1364786029469918	-0.05432436292061807	0.14456781840572033	0.0943888541366522	0.1204390208265018	0.058841905154277424	0.09609760697916507	-0.11346028483801535	0.03809583174255009	-0.0837695584204191	0.15136342945009332	0.047015576309714965	0.2422880020251705	0.335891389672184	0.1776292840707292	0.26179833160974303	0.23172848942626545	0.10023550589581094	0.2485569811336677	0.3761288763006817	0.3647489380593944	0.42006327359684265	0.3728589998609837
11863																											
11864	0.09051221763457204	0.3918662105033253	0.2665749677239672	0.2224537895498176	0.1020744762089856	-0.23025010397668325	0.2569479358156159	-0.17236071273722373	-0.08025647042427496	-0.0677016612571898	0.11723782068665847	0.2018171112853446	-0.2226065169190152	0.11449455402472003	1.266784916046232	-0.11492563717889047	0.2760267895382011	0.08268799664828869	0.08427068797411345	0.12521387428528788	0.2443339432169247	0.3601615616197278	-0.014586077882453788	0.4277486110189348	0.5286430616569708	0.1586714006144737	0.915782247151609
11865	-0.18911958324061354	0.15937204319025294	0.009524885403625264	0.09112722469677938	0.06760877566904447	-0.21226984288875	-0.0676097680771656	-0.16210876035822408	0.07361941927924702	0.07799096547466346	0.12649962306171073	0.2549880726875717	0.8784049726071229	0.11210363102245162	-0.15652683337987214	-0.19580211168181752	-0.4666720821123062	-0.10675382702004993	-0.2771299709650589	-0.173746913122704	-0.14838066712921336	-0.26343934042974104	0.13575879493819956	0.08294589168411177	-0.16077981412120074	-0.1914472641525944	0.003289498838705727
11866	0.2485067633260429	0.3595560146313088	0.6417979259896096	0.5018920573890084	0.5452667656942102	0.2704249014795976	0.6292314605516603	0.16396345806932858	-0.22905339363013325	0.10804581801887354	-0.4636688287843026	-0.025439822103837103	-0.7023313544620483	-0.4228715215259003	-0.3356042205025738	-0.035553384080908565	0.3817573276365114	-0.5054674370182762	-0.06923467690287831	0.19790131794767504	-0.010466920611160188	-0.3950789658002567	0.4795210005828521	0.009450642894586423	0.5479205041938585	0.08809712334428949	0.8688162732252102
11867																											
11868																											
11869	-0.267450735961269	-0.246342524770668	0.04713308494522004	-0.31142208050309805	-0.01899689227604891	-0.2369643803474296	-0.0665719792231478	-0.2780153683471244	0.06125107557518158	0.4586023918123329	0.08333389251608596	0.21664667868368825	-0.9754441850484324	-0.0571959632992279	0.6997548978284293	0.030199865972339163	0.291014387403482	0.17236518681139631	0.1364842148154071	0.172863420956044	0.2426904754634719	-0.10024693394692102	-0.10431201389752603	-0.11552426794391435	0.16056959232893167	-0.27228149769386106	0.01195401710949462
11870									0.11164455482422198	0.8426584636409457	0.1241315209988243	-0.951415454426444	0.2045194920130588	0.4798637889639663													
11871	0.18474680136509627	-0.11083066813903812	0.4232977080955444	0.2841681865437071	0.061186181020538376	0.07132459907328087	0.16005581056026685	0.0505361236160193	0.03364160410841211	0.14724042380864305	0.037919273796190346	0.20695509808685197	-0.022065748959672244	0.21332930387858176	-0.08435689106021088	0.18597478622583208	0.1887442355389604	0.059275921846747535	-0.16593831826326935	0.026506310416823674	-0.1897254285993372	0.12748881820374838	0.16950637868971485	0.16548632095540028	0.1280814590414497	0.010318876317053952	0.054748373908597
11872	-0.3624711250636201	0.24686657645882454	0.5313940339930552	0.3197506415369151	0.4241587809619252	0.21988394700314534	0.2784297481780281	0.06718684697073248	-0.10464452475236144	-0.3308668766514303	-0.1295890455473706	-0.04400671452867335	-0.10836440252416824	0.06058375943959862	-0.3173883346142548	-0.06362609171203122	-0.32874052255392905	-0.15894393458347442	0.002299936126680317	-0.1948395700691088	-0.10814108252456564	0.2329473212203839	-0.16152314527345074	0.12166199699616187	-0.308276427421645	-0.3900489573195183	-0.051128131232626106
11873	0.23454920752414646	0.487172051003011	0.6893922862224079	0.8434359717882791	0.19707168579264056	-0.6601201030794757	0.2589866486892271	0.19823829999528975	-0.24851134100936734	0.10005673554497417	0.17160699042413974	-0.1719456267352446	-0.01010580596876317	-0.04603123950947937	-0.4692612131290593	-0.05382210269973129	0.27184085663092145	0.21148693762284598	-0.015535943047064526	-0.21916024415639146	0.04039599449774798	0.0010898840307366024	0.12078548333016148	0.02367515161581024	-0.18005222472396806	-0.12232155390224635	0.2682462043685718
11874	-0.18868790685395065	0.14887930365383958	-0.20063962466899546	0.3812913962379285	-0.10286854153237984	0.2286024727708561	-0.18139540107255173	-0.3635022852456016	0.05338887508864404	-0.1198065479417441	0.08990552683292559	-0.03586352777104124	0.1883619846703577	-0.5160371166640727	0.8889942697762426	0.12565987434456538	-0.05727269132975282	0.07870591074735353	-0.459647513015396	-0.1399869633952531	0.1084065913543276	-0.011079672711307595	-0.14292216570113528	0.21026337695448724	0.013997638219958142	-0.016030001557431266	-0.0855244694451578
11875	-0.3300520114754201	0.24847008206464485	0.5116620190970532	0.3035201037224985	0.5120593171467895	0.18073627859486385	-0.060610474705188364	0.17326064219001447	-0.12715979930138488	-0.0002900631277115521	-0.22937819038761345	-0.41860953657208505	-0.03211772834166271	-0.5469521825781776	0.01771899441001899	0.16763478949166674	-0.2913764028221654	0.11595761735573233	0.03492432270959217	-0.1558525224299846	0.022462892345697243	-0.12304635066016605	-0.30339514516242944	-0.0812884093661045	-0.6314073729982933	-0.3927481125216321	-0.3107930637733853
11876	-0.08581960299277756	-0.21919370773474287	-0.13868471929057946	-0.2283615637437032	0.02755916551389585	-0.21961026712874712	-0.1814994455235144	0.4603885291735581	-0.041414595078903	0.002320148276391834	0.02789982765360208	0.032430080527563826	0.1430516739134671	-0.11776869990762293	0.6614210749327012	-0.004503037259222169	-0.037044393644010826	-0.1113001108072536	-0.019905947700392373	-0.1131962932515021	0.27502863622831986	0.2012883327361894	-0.11918006122465175	0.001385248689072462	0.07436743185973244	-0.06725973055628201	0.21646862886059584
11877	0.29884119523813485	0.518364191745502	0.3662349146880213	0.17982673468934554	0.6555678918250869	0.1402988026331363	0.03660435371197263	-0.5209249995183475	-0.0238445080166394	0.174416988247224	0.024359440131721827	0.196912449425446	0.18404575655068087	0.2306073136630832	0.08297207844701703	0.04877042541892998	0.036277518860354095	-0.21341356538296996	-0.2332813105631972	0.10176899379504954	0.12844385507244596	-0.01741007756848108	0.204217574148518	0.05853780139117897	-0.031076730180543025	0.18820425546978195	0.3769936885586295
11878																											
11879		0.1075007217269836		0.9700342392393826	0.1297462191992659	1.6785771844253754	-2.1976659186550123		-0.2368750800515797	-0.5840617668846805	-1.0198371798741317	-2.503251551790607	-2.3906195346531898	-0.700532202201995					1.6350123292847163		1.9720726996360955		0.1980695947428591	-0.9383856362573116	0.25051162262536325		
11880	-0.4548765086667017	-0.2058621478544452	-0.34600794240062993	-0.1509801109262354	-0.30989311366956745	0.15240539102228132	-0.12662852121241314	0.25333566513661204	-0.1424508467127461	0.12182409620210585	-0.006892652808625796	0.007141212790970502	0.059948205130000626	0.04968309365372905	0.9299654435798894	0.0016836223100422005	0.033643686835803883	-0.04471755992418211	-0.22415582173886284	-0.14931075300958174	-0.23330155670243255	0.2353007587625281	-0.5863536048459664	-0.3534553513954317	-0.28063195670317953	-0.07347537988893336	0.09666884619318444
11881	-0.016546402452869872	-0.17515635818986589	-0.25362879265880633	-0.1623516050612606	-0.04124833436862357	0.09575855125174147	-0.03280763047057363	-0.17897357948521395	-0.005824923094311106	0.03447046482095382	0.004585715323680915	-0.06484634454443612	-0.2858639552226329	0.05555784122077866	0.1755674864568458	-0.017076127120905726	-0.16253103497647226	-0.1180450739435562	-0.05107562150202985	-0.02023180569848415	-0.035529304326502635	-0.14178850704932053	-0.01756852629339363	-0.18093351384830436	-0.1262558908424628	-0.17909886535486366	0.10647891911805712
11882	0.0952579901821664	0.32459096888217936	0.13199510190970035	0.33903352641468776	0.17272172297432084	0.16765422173311065	0.459603165472079	0.13723932685754178	0.09379752957829324	0.06756424653789014	0.0626368921102972	-0.019520137974792233	0.5160645307827214	-0.02982998281842625	0.6195084485844066	0.1453725279675119	0.09649933446000636	0.1986978012313898	0.13578129339884787	0.3669203587445538	0.0074577024601013096	0.20805421654073453	0.12981096868011946	0.16460478346568105	0.2446922907842097	0.2583300466754912	0.6367421366975731
11883	0.08266230134033628	0.16358242455505415	0.14747985096165556	0.20628248634815108	0.7404532464724944	-0.15602407298499713	-0.26670752638276857	0.18940392148825505	-0.027485425333109062	0.043934928652188066	-0.3620255113037893	-0.3280832995912006	-0.5615748023254691	-0.3359849586614877	0.6045101820376284	-0.17425722546712444	-0.10044318165460386	-0.3609997775409078	0.023461236090973676	0.16971526029722486	-0.2400538221324364	0.17133887116524238	-0.2940230144498421	0.16728730207494089	0.07223628799052763	0.08185832340498171	0.5476568043901483
11884	0.2013198822577068	0.5663097051871185	0.5334162214698789	0.3066282488795077	0.3007894947456174	-0.43208791811494	0.4151790226618444	-0.18356831337585247	-0.2942594040498737	-0.3846231209048319	-0.1228195712132552	-0.0052549612959679574	-0.15737232321810632	-0.12430179341263647	0.5167888746923437	0.4466145170526123	0.34229892500158954	0.3410204555755796	-0.0779859464071367	0.4156859666119126	0.10874898522824444	0.1639443335407612	-0.22622560987611026	0.5558739250468846	0.4584618378551117	0.20082558117953453	0.6618993109298456
11885																											
11886																											
11887	0.03938345750846197	0.11944238384697745	0.2786404911557805	0.019148536862168792	0.2149530304166309	-0.3794257551988616	-0.00432149298438389	-0.16310754308495354	-0.2956867544115763	-0.16876806065830294	-0.15308280699684132	-0.12083750125621218	-0.008776761378064898	-0.027837185283509897	0.4885537398923732	-0.32378825950205303	-0.13622111597520656	0.1459126197534298	-0.07859411794497029	-0.13780051823418005	-0.007828273696164746	-0.10306106283819444	-0.21566339153590985	-0.02917860380836224	-0.09732134593120104	-0.022041204118831557	0.024333720997095992
11888		1.2756886298576242	1.3021240808288186	0.7847549455068319			-0.653198718588004	-0.6929445584899373	-0.6426347335328672	-0.2279797064578424	-0.5397178839724223	-0.2669299618428205	0.012758529967876816	-0.3893138416000717	-0.5279957959131677	-1.176468163589799	-0.17313172112927594	-1.8655628374262647	-0.32958223167284034	-0.7084590959176164	-2.364475840990808	-2.4293260634265894	-1.6563760789812936	0.06455684665598473		-0.4634645251875162	-0.22866217780432646
11889																											
11891	-0.27822199473826625	-0.3777920998355709	-0.3679632103579128	0.08840574547143662	-0.3665085523548199	-1.2117809894540683	-0.03674460938634757	-0.2601701826740809	-0.06773106232443292	1.0588656458663344	0.6119374025944043	-0.06515443880694842	0.3550487255983818	0.12077727856668954	0.40041179169478464	-0.5243114152319901	-0.31826739844130497	-0.4955524219065233	-0.269032016726	-1.369111917456646	-0.11094751688912408	0.9112765816772912	1.1511189119821952	-0.3257795896590429	0.027843729464460662	-0.7501626703277054	0.6805163357502032
11892	0.002441003839902737	-0.15525156246676722	-0.09737286326244096	-0.05769027075176032	-0.03504949123085985	0.13832451802579193	-0.1825804886637522	-0.014173225804725784	0.09796290977688936	-0.01881006982927756	0.1119405159459907	0.10031004862635427	0.2835746920686651	0.12259429129370633	0.39139142766951335	0.07091666909281738	0.004021218882676046	0.06817384083328615	-0.06441281998190594	-0.1316205976440438	0.031567414718351755	0.2270628095323411	0.028445346185632363	-0.14420394088591446	-0.09606650092384024	-0.09112040925208917	0.03792355766385876
11893	0.4822450515692766	0.1658457479354034	0.07045793441217725	0.3431162606730515	-0.10175086352394323	-0.4078784519036987	0.03702950771212718	-0.2437556275990685	-0.11690237768728512	-0.2679857360284959	0.09791428189366123	0.06757850568390528	0.3210818718361481	0.2626447930117473	0.006374917003151885	-0.22407895792304214	-0.5365718978878092	-0.3732756852913637	-0.3197494330588384	-0.14271347281620975	-0.4159472700431994	-0.11475869542596215	0.2938173097981506	0.5049903397253717	0.3937974495621592	0.05385965381756586	0.5098736565532169
11894																											
11895	0.2839867486412547	-0.6115170079893232	-0.5757679470921067	-0.3234692008344104	-0.1375881323414142	0.1204649354702598	0.17481634365327384	-6.805376587029159e-05	0.05312412131470001	-0.09445541135114384	-0.0007162715145413631	-0.025786170447430992	-1.1821437922944975	0.033320127407422045	0.5153747501889965	0.2766262625935407	-0.21817996729040426	0.036201972819648535	0.07121702515134315	0.23628056328669336	0.213776757084117	0.05292647047165089	-0.2126960212531406	0.011437464781378172	0.09372563203540632	0.0862679089743202	0.1991749214831152
11896	0.10739369295295338	0.3195744084595525	0.11326016297723035	0.03022531923866108	0.2603834733737476	0.4680377449579705	0.35000067344252833	-0.30024515271265423	0.2591077899693201	0.2053911357533277	0.11839223136274325	0.2573960184444313	0.150016608639921	0.16117071970320662	0.251217004607986	0.10385717812429912	-0.09197175115577616	0.0292894596529313	-0.2650269467052497	-0.1959735904580331	0.08233189094957634	0.30327663553136197	-0.017634513794653178	-0.04867615043686648	-0.36314792856607375	0.1219154851753474	0.020121432594330874
11897	-0.015752126361561685	-0.042019015164929514	-0.1175173210705292	-0.35855798170554026	-0.2972199657492518	-0.1325022263733295	0.05029731928828085	-0.24621496922711675	0.060452417793838115	-0.11905971978281366	0.010528108383639023	0.14231703480377825	0.07049474690799308	-0.08170110193624658	0.21851039942225428	-0.03426895541781453	0.05335920181520108	0.09300814914687144	-0.03530709348824853	-0.08720875904096177	0.2207817037183205	0.43284862649470784	-0.0218384341296404	0.07269847893863607	-0.2201846650885695	-0.08021172246003333	0.4507371814077224
11898																											
11899																											
11900	-0.2315217757439699	0.5882325035000739	0.3583918692046457	0.385367588665214	0.5833543210189484	0.09889334715816647	1.2682144148364614	0.06477800405028919	0.015565875915787175	0.17799042088438408	0.014016947831281552	0.08409550585877436	1.0317810477618683	0.2376926452509989	1.4911373894327558	0.002128186278678933	0.3548435692393383	0.2845405559725792	0.4359579961563637	0.5140839114383057	0.26317711921928405	0.29754716220696364	0.33060372328445325	0.40915476078744256	0.3799060559626011	0.2463407181295948	0.2588300569214099
11901	0.19684145554398205	-0.03517897172524536	0.08118000845328921	-0.2675939966403477	0.07104829907734256	-0.9043683642726394	0.7271710974031852	-0.4506583260356194	0.13165658642608075	0.1995726674090256	0.2257335683649797	0.14201113925022527	0.7027293170139584	0.4132477286979541	-0.18233809995477893	0.030031381911363574	-0.6942362216800261	0.043466451387608816	-0.11987423487310912	0.16258196018308405	-0.8039029255528373	0.1670289276755691	0.4477211383321105	0.5890541279200263	-3.721641198941629	-0.8039090757061519	-2.1580119908489306
11902	0.22183480226903496	0.537312377186289	0.696651621593459	0.7381249211839847	0.1958508826286561	-0.38921370648072906	0.07136398082793853	0.5042123223683405	0.06702216239860656	0.19925385495368805	0.051085364996304235	-0.000699544901568705	0.23363626241259106	0.006306687785346811	0.4495684947327781	-0.13174944636042002	-0.17143785210702725	-0.3523782159901939	-0.3757357862269441	-0.8624246925671986	-0.13205918913051942	0.1560417332311463	-0.1161010202833231	-0.08037639537453865	0.8557079052191794	0.4235410754758047	0.424841110703404
11903																											
11904	0.2519582991962048	-0.17479694990477132	-0.05361432163005148	0.09119979264080948	-0.0781940749239825	-0.027498202628289763	-0.13874980139690524	-0.02994850390909169	0.07604029026972096	0.2067949223894867	-0.14067544848851465	0.020721314169032518	0.2284427441922625	0.17898234041310068	0.6310526162941265	-0.18403616079553767	0.09715523356817417	-0.20123865496465568	-0.036399862470010064	0.0093660653987755	-0.11998129248139618	0.2189974461916598	-0.21269912175204864	-0.14680018642738538	0.10474102391560816	-0.14606043025015605	0.19287477227178645
11905	0.0103515253188839	-0.2255164458986855	-0.12391305159560105	-0.0535289343089273	-0.1530919964281445	-0.02990537503708074	0.011723677959814322	0.10235959416961216	0.055491508275325965	0.011507337490306574	0.046760943363062364	0.10280237715614564	0.1275004642676321	0.06018986383386527	0.2675814373950233	0.003011147850969349	0.052190691251719934	0.04901983998368018	0.066724375485102	0.040113979387749764	0.05220856800066668	0.1582618203821956	-0.025633281369299345	0.08436370954434295	-0.035383326616860264	-0.030956722588594193	0.2146421743559506
11906	-0.29795739593986864	-0.9744269711027164	-0.7381206975586397	-0.9159802197992272	-0.6543702299106248	-0.0967952741299572	0.055574668763605166	0.2938125829532636	0.19332035739715006	-0.04299413918711281	-0.1961468189200306	0.025890625368257425	-0.7611593461425273	-0.4220879419409183	0.32749189444470694	-0.059671692796263616	-0.5693352497440692	-0.0691759479405482	-0.13589765433855808	-0.4516791512727091	0.012564870705247764	0.09748000276484757	-0.5339429587650352	0.0763230723813676	-0.6904195151964796	-0.5048076870710395	-0.1808118649146329
11907	-0.07104991965136738	-0.37293771391945496	-0.23447772379778964	-0.3564419432212406	-0.2396675027456088	0.026152969084251517	-1.0790496871608524	-0.07140611031242343	0.0055860920747534204	-0.0507915584122437	-0.11118588009558218	0.13281947815117126	0.0912469174421389	-0.038388504918086284	0.2915521195991657	-0.055135441268232936	-0.03654896488268899	0.12286325880997387	-0.12077721535948975	0.11561254941427085	0.05450656102518917	0.04269197446135737	-0.2316876402349559	-0.014312280162023822	-0.3837701983952933	-0.20729587550694092	-0.009005859129024426
11908	0.07538074105600673	0.19213890765656425	0.20115136671472533	0.0800607626021682	-0.03241815463052091	-0.13358929575125725	-0.1716755705115649	0.1881039738733483	0.012810942104449366	-2.142457847545781	-1.031755559245962	0.07588732811549627	0.1606429143845972	-0.1548915751335925	0.644232234021712	0.07422112528717985	-1.9148720237675885	0.05429408965169378	0.15550971298262284	0.0177668091124407	0.2880551783084888	0.012643901019723644	-0.3769846702420085	0.057259688474182835	-0.5835572595586052	0.07309199553660202	0.2631298819739959
11909	-0.7209568182569885	-1.234598631639013	-1.6910361234459466	-1.3529238885081203	-0.8935089344897479	-1.1702563197277838	-0.9434419034884528		-0.9714034048983432	0.09714179323550072	-1.0179833391850024	0.13593586872691998	-0.4702374741549472	0.2059794803252048		-0.5767182405168001	-0.2681583451755897	-0.2868825529065225	-0.7375568421157536	-0.8377461280073838	-0.6744171394884768	-0.3346848321603586	-0.6938441380932984	-0.030426155509674493	-0.8764705590425622	-0.2949607267751611	-0.7162773943705248
11910																											
11911																											
11912	-0.7403727057623103	-0.1187322646564454	0.3441262609352383	0.027701222625703514	0.2356598323461411	-0.08755028862485159	0.7453289800866775	0.27308388151655155	-0.2737403250467169	-0.014520101047071632	-0.3739573723505695	-0.7469953099856318	-0.008021835917026507	-0.4561011716333266	0.5361792385037316	-0.1098502623181064	0.4528759622278522	0.4000324810776436	0.2580345760055632	0.16340967160546088	0.2059473268413806	0.9346539081965566	-0.5888133631844971	0.8465216796681309	0.8642882626410162	0.5403638379879836	0.9854409829669909
11913	0.3055351599804658	0.03404508017258693	-0.12151633305730247	-0.37138225733539937	0.06342889285873418	0.2847249414587401	0.37966095502314	-0.5028967007595645	-0.08759452047974299	0.15680919145867442	0.020625414409065474	0.1461104623033796	-0.10802263735268014	0.055847769993567255	0.31130101813207883	0.16770179952625186	0.27579891269516393	0.06185275960259814	0.17924153455116146	0.10957581222624024	-0.020282749061367514	-0.08999390976598612	0.17386460693266595	0.19025549899599808	0.0011645664339507607	-0.0074198643566783145	0.235827974934295
11914	0.16518525111583274	-0.06016764134033301	0.04514524729369728	0.17382269752337656	0.14151343141702774	0.3671963922629337	0.07841651754366681	0.08223353994253463	0.2657895521862552	-0.04679852386880965	0.42735988162401584	0.2985075069373264	0.19926695002822456	0.30249967925551985	0.06028616435488016	-0.01997129942218781	0.23124579048809746	0.22047777011433556	0.1862176669129507	-0.015342092580940728	0.24322917268493086	0.4871180416994002	0.06413796673418762	-0.007273105741225322	0.1263487914242593	-0.02709739410280641	0.09432718703003644
